file_path,artist,title,stream_count,source_url,archive_item,license_url
music\low_stream\Van Zalman - highlight_199567_vbr.mp3,Van Zalman,highlight_199567_vbr,878,https://archive.org/download/lcd079/highlight_199567_vbr.mp3,https://archive.org/details/lcd079,
music\low_stream\Internet Daemon Netlabel - 09 - Asenturisk - Dark Hearts.mp3,Internet Daemon Netlabel,09 - Asenturisk -  Dark Hearts,958,https://archive.org/download/halloween-post-witch/09%20-%20Asenturisk%20-%20%20Dark%20Hearts.mp3,https://archive.org/details/halloween-post-witch,https://creativecommons.org/licenses/by-nc-nd/4.0/
music\low_stream\Sline - Sline - 05 - The Factory.mp3,Sline,Sline - 05 - The Factory,787,https://archive.org/download/Sline_Sline/Sline%20-%2005%20-%20The%20Factory.mp3,https://archive.org/details/Sline_Sline,https://creativecommons.org/licenses/by-nc-nd/4.0/
music\low_stream\Arctica - Arctica - Diliges Dominum - 01 Diliges Dominum.mp3,Arctica,Arctica - Diliges Dominum - 01 Diliges Dominum,921,https://archive.org/download/gv555/Arctica%20-%20Diliges%20Dominum%20-%2001%20Diliges%20Dominum.mp3,https://archive.org/details/gv555,http://creativecommons.org/licenses/by-nc-nd/3.0/
music\low_stream\Unlogic Thing - 03.UnlogicThing-InqoTrao.mp3,Unlogic Thing,03.UnlogicThing-InqoTrao,917,https://archive.org/download/nrm010UnlogicThing-LovemodulenenormalizmRecords2012/03.UnlogicThing-InqoTrao.mp3,https://archive.org/details/nrm010UnlogicThing-LovemodulenenormalizmRecords2012,http://creativecommons.org/licenses/by-nc-nd/3.0/
music\low_stream\Luciftias - 01-The_Great_Gray_Beast_Alpha.mp3,Luciftias,01-The_Great_Gray_Beast_Alpha,814,https://archive.org/download/ahp005/01-The_Great_Gray_Beast_Alpha.mp3,https://archive.org/details/ahp005,http://creativecommons.org/licenses/by-nc-nd/3.0/us/
music\low_stream\Casket Lowrance - 06_Casket_Lowrance_-_Wychcraft_Logic.mp3,Casket Lowrance,06_Casket_Lowrance_-_Wychcraft_Logic,855,https://archive.org/download/heavymental.ru_hm14/06_Casket_Lowrance_-_Wychcraft_Logic.mp3,https://archive.org/details/heavymental.ru_hm14,http://creativecommons.org/licenses/by-nc-nd/3.0/
music\low_stream\ruir - 06-agarradonanoitefria_64kb.mp3,ruir,06-agarradonanoitefria_64kb,983,https://archive.org/download/mimi042/06-agarradonanoitefria_64kb.mp3,https://archive.org/details/mimi042,
music\low_stream\netwaves - 13Vasectomy.mp3,netwaves,13Vasectomy,867,https://archive.org/download/nws076/13Vasectomy.mp3,https://archive.org/details/nws076,http://creativecommons.org/licenses/by-nc-sa/3.0/
music\low_stream\James Emrick & Joshua Adam Acosta - 10 - 8Vi.mp3,James Emrick & Joshua Adam Acosta,10 - 8Vi,955,https://archive.org/download/jejaa031stasis/10%20-%208Vi.mp3,https://archive.org/details/jejaa031stasis,
"music\low_stream\Endometrium Cuntplow, Dental Work, Popsicle Dice Love, RedSK - 33PopsicleDiceLove-SweetDreams.mp3","Endometrium Cuntplow, Dental Work, Popsicle Dice Love, RedSK",33PopsicleDiceLove-SweetDreams,966,https://archive.org/download/tfr023EndometriumCuntplowDentalWorkPopsicleDiceLoveRedsk-4way/33PopsicleDiceLove-SweetDreams.mp3,https://archive.org/details/tfr023EndometriumCuntplowDentalWorkPopsicleDiceLoveRedsk-4way,http://creativecommons.org/licenses/by-nc-sa/3.0/
music\low_stream\King Imagine - 06.greenSand.mp3,King Imagine,06.greenSand,912,https://archive.org/download/nrm010KingImagine-StandAloneComplexnenormalizmRecords2012/06.greenSand.mp3,https://archive.org/details/nrm010KingImagine-StandAloneComplexnenormalizmRecords2012,http://creativecommons.org/licenses/by-nc-nd/3.0/
music\low_stream\Zug Island - nsh11-02-Zug_Island-Pauls_Elbow.mp3,Zug Island,nsh11-02-Zug_Island-Pauls_Elbow,827,https://archive.org/download/nishi011/nsh11-02-Zug_Island-Pauls_Elbow.mp3,https://archive.org/details/nishi011,http://creativecommons.org/licenses/by-nd-nc/1.0/
music\low_stream\Polychromatic - 04_-_Live-in_Snowglobe_vbr.mp3,Polychromatic,04_-_Live-in_Snowglobe_vbr,967,https://archive.org/download/PCR_012/04_-_Live-in_Snowglobe_vbr.mp3,https://archive.org/details/PCR_012,
music\low_stream\MiMi Records - 09. loopnoize - fabrik (cut edit).mp3,MiMi Records,09. loopnoize - fabrik (cut edit),933,https://archive.org/download/mi228_back_cover/09.%20loopnoize%20-%20fabrik%20%28cut%20edit%29.mp3,https://archive.org/details/mi228_back_cover,
music\low_stream\Dawn of Darkness Netlabel - 08 - Phargoomax - The Death Loop.mp3,Dawn of Darkness Netlabel,08 - Phargoomax - The Death Loop,988,https://archive.org/download/ju-on-the-music-compilation/08%20-%20Phargoomax%20-%20The%20Death%20Loop.mp3,https://archive.org/details/ju-on-the-music-compilation,https://creativecommons.org/licenses/by-nc-nd/4.0/
music\low_stream\serocell - 58_serocell57.mp3,serocell,58_serocell57,935,https://archive.org/download/UN0009/58_serocell57.mp3,https://archive.org/details/UN0009,http://creativecommons.org/licenses/by-nc-sa/3.0/
music\low_stream\The Obliteration Project - 06-PlainsTrainsAndPlantains.mp3,The Obliteration Project,06-PlainsTrainsAndPlantains,840,https://archive.org/download/TFR699-TheObliterationProject-Truth.Lies/06-PlainsTrainsAndPlantains.mp3,https://archive.org/details/TFR699-TheObliterationProject-Truth.Lies,http://creativecommons.org/licenses/by-nc-nd/3.0/
music\low_stream\Safoh - safoh-07-riotstyle-NKS.mp3,Safoh,safoh-07-riotstyle-NKS,897,https://archive.org/download/safoh-NKSprod134/safoh-07-riotstyle-NKS.mp3,https://archive.org/details/safoh-NKSprod134,http://creativecommons.org/licenses/by-nc-nd/3.0/
music\low_stream\Mescaline Sessions - Session 29 (Meho Version).mp3,Mescaline Sessions,Session 29 (Meho Version),810,https://archive.org/download/zenicasession24-30/Session%2029%20%28Meho%20Version%29.mp3,https://archive.org/details/zenicasession24-30,http://creativecommons.org/licenses/by/3.0/
music\low_stream\Control-Z - Control-Z_Cut_to_Cut_01_Cut_X.mp3,Control-Z,Control-Z_Cut_to_Cut_01_Cut_X,787,https://archive.org/download/sPE_0074/Control-Z_Cut_to_Cut_01_Cut_X.mp3,https://archive.org/details/sPE_0074,http://creativecommons.org/licenses/by-nc-sa/3.0/
music\low_stream\The Sumo Project - 03A_Searching_Moral_Inventory_64kb.mp3,The Sumo Project,03A_Searching_Moral_Inventory_64kb,953,https://archive.org/download/TheSumoProject_acceptingtheaddictions_January_10_2005/03A_Searching_Moral_Inventory_64kb.mp3,https://archive.org/details/TheSumoProject_acceptingtheaddictions_January_10_2005,http://creativecommons.org/licenses/by-nc-nd/3.0/
music\low_stream\Thomas Park - Track20210521091533196692.30.mp3,Thomas Park,Track20210521091533196692.30,874,https://archive.org/download/1000WorldSongsInADay/Track20210521091533196692.30.mp3,https://archive.org/details/1000WorldSongsInADay,http://creativecommons.org/publicdomain/mark/1.0/
music\low_stream\The Feetless - 13.TheFeetless-IfYouWantToBeFreeLockTheDoor.mp3,The Feetless,13.TheFeetless-IfYouWantToBeFreeLockTheDoor,764,https://archive.org/download/musw005TheFeetless-TonightOnTrampoline-TheFeetless/13.TheFeetless-IfYouWantToBeFreeLockTheDoor.mp3,https://archive.org/details/musw005TheFeetless-TonightOnTrampoline-TheFeetless,
music\low_stream\vertexgerm - VertexGerm-GlobalWeather.mp3,vertexgerm,VertexGerm-GlobalWeather,963,https://archive.org/download/Vertexgerm-Alphatoxin/VertexGerm-GlobalWeather.mp3,https://archive.org/details/Vertexgerm-Alphatoxin,http://creativecommons.org/licenses/by-nc-sa/3.0/
music\low_stream\Hugo pieR - 05LaFaille.mp3,Hugo pieR,05LaFaille,865,https://archive.org/download/HugoPier/05LaFaille.mp3,https://archive.org/details/HugoPier,http://creativecommons.org/licenses/by-nc-sa/2.0/fr/
music\low_stream\The Stone Circle - CirclesPt4.mp3,The Stone Circle,CirclesPt4,881,https://archive.org/download/Circles_656/CirclesPt4.mp3,https://archive.org/details/Circles_656,http://creativecommons.org/licenses/by-nc-sa/3.0/
music\low_stream\Satan - 02-satan-among_dead.mp3,Satan,02-satan-among_dead,777,https://archive.org/download/bh041/02-satan-among_dead.mp3,https://archive.org/details/bh041,http://creativecommons.org/licenses/by-nc-nd/2.5/hu/
music\low_stream\Sirius Radiance - Sirius Radiance - Vacuum - 03 Vacuum III (Complexity).mp3,Sirius Radiance,Sirius Radiance - Vacuum - 03 Vacuum III (Complexity),776,https://archive.org/download/gv405/Sirius%20Radiance%20-%20Vacuum%20-%2003%20Vacuum%20III%20%28Complexity%29.mp3,https://archive.org/details/gv405,http://creativecommons.org/licenses/by-nc-nd/3.0/
music\low_stream\Sobria Ebrietas - 03.sobriaEbrietas-03.mp3,Sobria Ebrietas,03.sobriaEbrietas-03,852,https://archive.org/download/SobriaEbrietas-TheSecretChord/03.sobriaEbrietas-03.mp3,https://archive.org/details/SobriaEbrietas-TheSecretChord,http://creativecommons.org/licenses/by-nc-nd/2.0/fr/
music\low_stream\Ausgleich - Ausgleich_-_HipHop_Music_REMIX_2.mp3,Ausgleich,Ausgleich_-_HipHop_Music_REMIX_2,888,https://archive.org/download/Hiphop-Farwest_-_Ausgleich/Ausgleich_-_HipHop_Music_REMIX_2.mp3,https://archive.org/details/Hiphop-Farwest_-_Ausgleich,
music\low_stream\Brain Influenza - 01 - Brain Influenza - Autopsy.mp3,Brain Influenza,01 - Brain Influenza - Autopsy,848,https://archive.org/download/BrainInfluenza_AutopsySearchingForASoul/01%20-%20Brain%20Influenza%20-%20Autopsy.mp3,https://archive.org/details/BrainInfluenza_AutopsySearchingForASoul,http://creativecommons.org/licenses/by-nc-nd/3.0/
music\low_stream\Various Artists - 05_-_Raspad_Atoma_Vlasti_Form_-_Deathday_vbr.mp3,Various Artists,05_-_Raspad_Atoma_Vlasti_Form_-_Deathday_vbr,971,https://archive.org/download/dna_20_va_spiral_ii/05_-_Raspad_Atoma_Vlasti_Form_-_Deathday_vbr.mp3,https://archive.org/details/dna_20_va_spiral_ii,http://creativecommons.org/licenses/by-nc-nd/3.0/
music\low_stream\Spettro Records - Sinapsi_-_01_-_Fiati_E_Labbra.mp3,Spettro Records,Sinapsi_-_01_-_Fiati_E_Labbra,998,https://archive.org/download/Post-rockSlow-core-DestructuredEpiphaniesonSpettroRecords/Sinapsi_-_01_-_Fiati_E_Labbra.mp3,https://archive.org/details/Post-rockSlow-core-DestructuredEpiphaniesonSpettroRecords,http://creativecommons.org/licenses/by-nc-nd/3.0/
music\low_stream\Full-Source - 12-NS040-Farewell.mp3,Full-Source,12-NS040-Farewell,832,https://archive.org/download/NS040/12-NS040-Farewell.mp3,https://archive.org/details/NS040,http://creativecommons.org/licenses/by-nc-sa/4.0/
music\low_stream\Earl Grey - B2 - Killswitch (Vinyl).mp3,Earl Grey,B2 - Killswitch (Vinyl),967,https://archive.org/download/Earl_Grey_-_Earl_Grey_-_EP/Vinyl%20Version/B2%20-%20Killswitch%20%28Vinyl%29.mp3,https://archive.org/details/Earl_Grey_-_Earl_Grey_-_EP,http://creativecommons.org/licenses/by-nc-nd/3.0/us/
music\low_stream\lpower - 20BalladPartIi.mp3,lpower,20BalladPartIi,761,https://archive.org/download/PTE065/20BalladPartIi.mp3,https://archive.org/details/PTE065,http://creativecommons.org/licenses/by-nc-nd/3.0/
music\low_stream\Willy Stamati - 07_-_Willy_Stamati_-_Feedback_Structure (reworked).mp3,Willy Stamati,07_-_Willy_Stamati_-_Feedback_Structure (reworked),878,https://archive.org/download/petroglyph365WillyStamati-ExperimentalDrumSession/07_-_Willy_Stamati_-_Feedback_Structure%20%28reworked%29.mp3,https://archive.org/details/petroglyph365WillyStamati-ExperimentalDrumSession,http://creativecommons.org/licenses/by-nc-nd/3.0/
music\low_stream\Gediminas Bytautas - 04.We Will.mp3,Gediminas Bytautas,04.We Will,770,https://archive.org/download/gediminas-bytautas-nonexistence/04.We%20Will.mp3,https://archive.org/details/gediminas-bytautas-nonexistence,http://creativecommons.org/licenses/by-sa/3.0/
music\low_stream\Releva - db032_Releva_06_Escape_sin_escape_para_el_regreso_mix.mp3,Releva,db032_Releva_06_Escape_sin_escape_para_el_regreso_mix,867,https://archive.org/download/db032_Releva_Escape/db032_Releva_06_Escape_sin_escape_para_el_regreso_mix.mp3,https://archive.org/details/db032_Releva_Escape,http://creativecommons.org/licenses/by-sa/3.0/
music\low_stream\Vinyl Vandal - track_003_64kb.mp3,Vinyl Vandal,track_003_64kb,948,https://archive.org/download/GOD79/track_003_64kb.mp3,https://archive.org/details/GOD79,
music\low_stream\Eurovision Über Alles - 01eua2-thesoundtrackpart1.mp3,Eurovision Über Alles,01eua2-thesoundtrackpart1,758,https://archive.org/download/onmp205/01eua2-thesoundtrackpart1.mp3,https://archive.org/details/onmp205,http://creativecommons.org/licenses/by-nc-sa/3.0/
music\low_stream\dgiorg - 03_my_wounds_are_healing.mp3,dgiorg,03_my_wounds_are_healing,836,https://archive.org/download/diss008/03_my_wounds_are_healing.mp3,https://archive.org/details/diss008,http://creativecommons.org/licenses/by-nc-nd/3.0/
music\low_stream\AANN - 04 - Una Vista Placentera.mp3,AANN,04 - Una Vista Placentera,868,https://archive.org/download/jac49/04%20-%20Una%20Vista%20Placentera.mp3,https://archive.org/details/jac49,http://creativecommons.org/licenses/by-nc-sa/3.0/
music\low_stream\hydra - hydra.-.petites.ondes..grandes.ondes.-.10..milers.mp3,hydra,hydra.-.petites.ondes..grandes.ondes.-.10..milers,938,https://archive.org/download/hydra_petites.ondes.grandes.ondes/hydra.-.petites.ondes..grandes.ondes.-.10..milers.mp3,https://archive.org/details/hydra_petites.ondes.grandes.ondes,
music\low_stream\Tom Tichenor and Radio WSM Nashville - kzzs008_-_wormwood_forest_2_-_08_-_gerald_grasshopper_junk_business.mp3,Tom Tichenor and Radio WSM Nashville,kzzs008_-_wormwood_forest_2_-_08_-_gerald_grasshopper_junk_business,863,https://archive.org/download/kzzs008/kzzs008_-_wormwood_forest_2_-_08_-_gerald_grasshopper_junk_business.mp3,https://archive.org/details/kzzs008,http://creativecommons.org/licenses/by-nc-sa/3.0/
music\low_stream\Fosel - 09_-_Fosel_-_IX.mp3,Fosel,09_-_Fosel_-_IX,901,https://archive.org/download/dna_61_fosel_equilibria/09_-_Fosel_-_IX.mp3,https://archive.org/details/dna_61_fosel_equilibria,http://creativecommons.org/licenses/by-nc-nd/3.0/
music\low_stream\Mark McLaren - DWTC34_vbr.mp3,Mark McLaren,DWTC34_vbr,758,https://archive.org/download/DWTC34/DWTC34_vbr.mp3,https://archive.org/details/DWTC34,http://creativecommons.org/licenses/by-nc-sa/2.0/
music\low_stream\Struggleburger - SB09.mp3,Struggleburger,SB09,885,https://archive.org/download/SickBay/SB09.mp3,https://archive.org/details/SickBay,http://creativecommons.org/licenses/by-nc-sa/3.0/
music\low_stream\Cemeteria - 04. Wastelands.mp3,Cemeteria,04. Wastelands,869,https://archive.org/download/RAWCOFFIN336/04.%20Wastelands.mp3,https://archive.org/details/RAWCOFFIN336,
music\low_stream\Various Artists - 27 Way Out on the Mountain (slowww rev).mp3,Various Artists,27 Way Out on the Mountain (slowww rev),796,https://archive.org/download/DKR426/27%20Way%20Out%20on%20the%20Mountain%20%28slowww%20rev%29.mp3,https://archive.org/details/DKR426,
music\low_stream\Binky Vonsopwith - 10_humpidinx_64kb.mp3,Binky Vonsopwith,10_humpidinx_64kb,974,https://archive.org/download/Binky_Vonsopwith-The_Biggest_Loser/10_humpidinx_64kb.mp3,https://archive.org/details/Binky_Vonsopwith-The_Biggest_Loser,http://creativecommons.org/licenses/by-nc-sa/3.0/
music\low_stream\Jimmy Ghaphery - 06SoggyCarpet_vbr.mp3,Jimmy Ghaphery,06SoggyCarpet_vbr,823,https://archive.org/download/ISABELH/06SoggyCarpet_vbr.mp3,https://archive.org/details/ISABELH,http://creativecommons.org/licenses/by-sa/3.0/us/
music\low_stream\Mystified - 03Dialogue.mp3,Mystified,03Dialogue,860,https://archive.org/download/SubDialoguetafe-24/03Dialogue.mp3,https://archive.org/details/SubDialoguetafe-24,http://creativecommons.org/licenses/by-nc/4.0/
music\low_stream\Hypp Fractal - 04. Starfall.mp3,Hypp Fractal,04. Starfall,967,https://archive.org/download/MNMN530/04.%20Starfall.mp3,https://archive.org/details/MNMN530,http://creativecommons.org/licenses/by-nc-nd/4.0/
music\low_stream\Jimmy Ghaphery - kTrapDoorStomp.mp3,Jimmy Ghaphery,kTrapDoorStomp,827,https://archive.org/download/TrevillianTravelogue/kTrapDoorStomp.mp3,https://archive.org/details/TrevillianTravelogue,http://creativecommons.org/licenses/by-nc-sa/3.0/us/
music\low_stream\Internet Daemon Netlabel - 16 - systemctl - the stone statuette.mp3,Internet Daemon Netlabel,16 - systemctl - the stone statuette,959,https://archive.org/download/v-a-dreams-in-the-witch-house-2022/16%20-%20systemctl%20-%20the%20stone%20statuette.mp3,https://archive.org/details/v-a-dreams-in-the-witch-house-2022,https://creativecommons.org/licenses/by-nc-nd/4.0/
music\low_stream\Deadman & Digi Hartatak - 003_urnisama_binladen.mp3,Deadman & Digi Hartatak,003_urnisama_binladen,914,https://archive.org/download/flux_abondant/003_urnisama_binladen.mp3,https://archive.org/details/flux_abondant,http://creativecommons.org/licenses/by/3.0/us/
music\low_stream\vlad ribarski - thejammaleckstar_s.00.79.3.9.mp3,vlad ribarski,thejammaleckstar_s.00.79.3.9,857,https://archive.org/download/shkart020VladRibarski-TheJammaleckStarsNght/thejammaleckstar_s.00.79.3.9.mp3,https://archive.org/details/shkart020VladRibarski-TheJammaleckStarsNght,http://creativecommons.org/licenses/by/3.0/us/
music\low_stream\Anime Hill - JNN071-02-LintEraser_vbr.mp3,Anime Hill,JNN071-02-LintEraser_vbr,935,https://archive.org/download/JNN071-AnimeHill-AnimeHill/JNN071-02-LintEraser_vbr.mp3,https://archive.org/details/JNN071-AnimeHill-AnimeHill,http://creativecommons.org/licenses/by-nc-nd/3.0/us/
music\low_stream\Yukiga Futte Uresii - 02_Youhisini_Sirusi_02.mp3,Yukiga Futte Uresii,02_Youhisini_Sirusi_02,893,https://archive.org/download/YouhisiniSirusi/02_Youhisini_Sirusi_02.mp3,https://archive.org/details/YouhisiniSirusi,http://creativecommons.org/licenses/by/4.0/
music\low_stream\٩(｡•́‿•̀｡)۶ - 29.mp3,٩(｡•́‿•̀｡)۶,29,923,https://archive.org/download/BFTG_101/29.mp3,https://archive.org/details/BFTG_101,https://creativecommons.org/licenses/by-sa/4.0/
music\low_stream\The Fake Masters - 08bahnhof_64kb.mp3,The Fake Masters,08bahnhof_64kb,889,https://archive.org/download/ekaf01/08bahnhof_64kb.mp3,https://archive.org/details/ekaf01,http://creativecommons.org/licenses/by-nc-nd/2.0/de/
music\low_stream\Ephedrina's Crew - 01 - Contaminated Ice (Norther Star Bay).mp3,Ephedrina's Crew,01 - Contaminated Ice (Norther Star Bay),812,https://archive.org/download/EPH067BEIRAMicroradio1cover320kbps/01%20-%20Contaminated%20Ice%20%28Norther%20Star%20Bay%29.mp3,https://archive.org/details/EPH067BEIRAMicroradio1cover320kbps,http://creativecommons.org/licenses/by-nc-sa/3.0/
music\low_stream\Various Artists - 1-08 2ChanLifespan.mp3,Various Artists,1-08 2ChanLifespan,784,https://archive.org/download/CDK029/1-08%202ChanLifespan.mp3,https://archive.org/details/CDK029,
music\low_stream\Stato Elettrico - 1.3.1.mp3,Stato Elettrico,1.3.1,762,https://archive.org/download/SE072-Linguaggio-Macchina-v.1.3/1.3.1.mp3,https://archive.org/details/SE072-Linguaggio-Macchina-v.1.3,http://creativecommons.org/licenses/by-nc-sa/3.0/
music\low_stream\Blag - 04 - Ten Day Immigration.mp3,Blag,04 - Ten Day Immigration,818,https://archive.org/download/Blag-GuessWho/04%20-%20Ten%20Day%20Immigration.mp3,https://archive.org/details/Blag-GuessWho,
music\low_stream\Dr. Stylus - nupeople.mp3,Dr. Stylus,nupeople,888,https://archive.org/download/d_o_r009/nupeople.mp3,https://archive.org/details/d_o_r009,http://creativecommons.org/licenses/by-nc-nd/2.5/
music\low_stream\Adrián Juárez - rdm008_-_adrian_juarez_-_siete_composiciones_ambientales_-_04_-_sonajero_esquimal_vbr.mp3,Adrián Juárez,rdm008_-_adrian_juarez_-_siete_composiciones_ambientales_-_04_-_sonajero_esquimal_vbr,949,https://archive.org/download/rdm008b/rdm008_-_adrian_juarez_-_siete_composiciones_ambientales_-_04_-_sonajero_esquimal_vbr.mp3,https://archive.org/details/rdm008b,http://creativecommons.org/licenses/by-nc-nd/3.0/
music\low_stream\Cousin Silas - 01_-_Cousin-Silas_-_Dronescape-045.mp3,Cousin Silas,01_-_Cousin-Silas_-_Dronescape-045,834,https://archive.org/download/waag_drs045/01_-_Cousin-Silas_-_Dronescape-045.mp3,https://archive.org/details/waag_drs045,https://creativecommons.org/licenses/by-nc-nd/4.0/
music\low_stream\EX.Zero - 02.MUSCLES_ARE_NOT_NECESARY_vbr.mp3,EX.Zero,02.MUSCLES_ARE_NOT_NECESARY_vbr,936,https://archive.org/download/SRmp3_048_EX.Zero_-_From_The_Netherlands_With_Love/02.MUSCLES_ARE_NOT_NECESARY_vbr.mp3,https://archive.org/details/SRmp3_048_EX.Zero_-_From_The_Netherlands_With_Love,http://creativecommons.org/licenses/by-nc-nd/3.0/
music\low_stream\Captains of Industry - CofI_CaptainElectronic_02DescentIntoChemistry_vbr.mp3,Captains of Industry,CofI_CaptainElectronic_02DescentIntoChemistry_vbr,875,https://archive.org/download/CaptainElectronic/CofI_CaptainElectronic_02DescentIntoChemistry_vbr.mp3,https://archive.org/details/CaptainElectronic,http://creativecommons.org/licenses/by-nc-sa/3.0/
music\low_stream\Sylphides - 0843DreamsreveRemixRemixedByXp43.mp3,Sylphides,0843DreamsreveRemixRemixedByXp43,770,https://archive.org/download/Remixedreworkedtasu-04/0843DreamsreveRemixRemixedByXp43.mp3,https://archive.org/details/Remixedreworkedtasu-04,http://creativecommons.org/licenses/by-nc-nd/4.0/
music\low_stream\ViVeriVive - 03. Via Antica della Chinisa.mp3,ViVeriVive,03. Via Antica della Chinisa,912,https://archive.org/download/Zenit-Inattuale/03.%20Via%20Antica%20della%20Chinisa.mp3,https://archive.org/details/Zenit-Inattuale,http://creativecommons.org/licenses/by-nc-nd/3.0/
music\low_stream\DIH - 11_Just_a_Tear_Awayps_64kb.mp3,DIH,11_Just_a_Tear_Awayps_64kb,777,https://archive.org/download/hemp016/11_Just_a_Tear_Awayps_64kb.mp3,https://archive.org/details/hemp016,http://creativecommons.org/licenses/by-nc-sa/3.0/us/
music\low_stream\Must-Bangg-My-Korpse - 1.ferumPlanet.mp3,Must-Bangg-My-Korpse,1.ferumPlanet,826,https://archive.org/download/Must-bangg-my-korpse-SpaceIsClosed/1.ferumPlanet.mp3,https://archive.org/details/Must-bangg-my-korpse-SpaceIsClosed,http://creativecommons.org/licenses/by-nc-nd/3.0/
music\low_stream\Mike Mayz - Guns_n_Roses_-Michael_Mayz_Remix_64kb.mp3,Mike Mayz,Guns_n_Roses_-Michael_Mayz_Remix_64kb,960,https://archive.org/download/MikeMayz-HeavensAbove-lcd089/Guns_n_Roses_-Michael_Mayz_Remix_64kb.mp3,https://archive.org/details/MikeMayz-HeavensAbove-lcd089,
music\low_stream\Mutex - Mutex--Fifthpointlateral.mp3,Mutex,Mutex--Fifthpointlateral,811,https://archive.org/download/MutexCollection/Mutex--Fifthpointlateral.mp3,https://archive.org/details/MutexCollection,http://creativecommons.org/licenses/by-nc-sa/3.0/
music\low_stream\Fecalove - DBR02-_--Fecalove-_-From_Love_To_Feces-_-07.mp3,Fecalove,DBR02-_--Fecalove-_-From_Love_To_Feces-_-07,867,https://archive.org/download/dbr02/DBR02-_--Fecalove-_-From_Love_To_Feces-_-07.mp3,https://archive.org/details/dbr02,http://creativecommons.org/licenses/by-nd-nc/1.0/
music\low_stream\netwaves - 01FuckOffN.y.c.mp3,netwaves,01FuckOffN.y.c.,930,https://archive.org/download/nws062/01FuckOffN.y.c..mp3,https://archive.org/details/nws062,http://creativecommons.org/licenses/by-nc-sa/3.0/
music\low_stream\Tampax Vortex - 05Popebenedictature_64kb.mp3,Tampax Vortex,05Popebenedictature_64kb,765,https://archive.org/download/Eom22TampaxVortex-RectalItch/05Popebenedictature_64kb.mp3,https://archive.org/details/Eom22TampaxVortex-RectalItch,http://creativecommons.org/licenses/by-nc-nd/3.0/
music\low_stream\Humanfobia & ангел - Catalyst - 06 - ᑎᗩᑎO ᑕOᑎTᖇOᒪ O̶F̶ ̶D̶I̶G̶I̶T̶A̶L̶ ̶S̶O̶U̶L̶S̶.mp3,Humanfobia & ангел - Catalyst,06 - ᑎᗩᑎO ᑕOᑎTᖇOᒪ O̶F̶ ̶D̶I̶G̶I̶T̶A̶L̶ ̶S̶O̶U̶L̶S̶,790,https://archive.org/download/www-apparition/06%20-%20%E1%91%8E%E1%97%A9%E1%91%8EO%20%E1%91%95O%E1%91%8ET%E1%96%87O%E1%92%AA%20O%CC%B6F%CC%B6%20%CC%B6D%CC%B6I%CC%B6G%CC%B6I%CC%B6T%CC%B6A%CC%B6L%CC%B6%20%CC%B6S%CC%B6O%CC%B6U%CC%B6L%CC%B6S%CC%B6.mp3,https://archive.org/details/www-apparition,https://creativecommons.org/licenses/by-nc-nd/4.0/
music\low_stream\King Imagine - 05Axid.mp3,King Imagine,05Axid,977,https://archive.org/download/COTA010/05Axid.mp3,https://archive.org/details/COTA010,http://creativecommons.org/licenses/by-nc-sa/3.0/
"music\low_stream\Чак Шульдинер Пидорас - 08 - Gore rap - это кал! (особенно такие ебучие исполнители как MC Vaginator, MC Гниющий Анус и MC Rotten Brain Tumor).mp3",Чак Шульдинер Пидорас,"08 - Gore rap - это кал! (особенно такие ебучие исполнители как MC Vaginator, MC Гниющий Анус и MC Rotten Brain Tumor)",913,https://archive.org/download/IBR_12/08%20-%20Gore%20rap%20-%20%D1%8D%D1%82%D0%BE%20%D0%BA%D0%B0%D0%BB%21%20%28%D0%BE%D1%81%D0%BE%D0%B1%D0%B5%D0%BD%D0%BD%D0%BE%20%D1%82%D0%B0%D0%BA%D0%B8%D0%B5%20%D0%B5%D0%B1%D1%83%D1%87%D0%B8%D0%B5%20%D0%B8%D1%81%D0%BF%D0%BE%D0%BB%D0%BD%D0%B8%D1%82%D0%B5%D0%BB%D0%B8%20%D0%BA%D0%B0%D0%BA%20MC%20Vaginator%2C%20MC%20%D0%93%D0%BD%D0%B8%D1%8E%D1%89%D0%B8%D0%B9%20%D0%90%D0%BD%D1%83%D1%81%20%D0%B8%20MC%20Rotten%20Brain%20Tumor%29.mp3,https://archive.org/details/IBR_12,
music\low_stream\Varias artistas - 23. Insectoid Girl - Polinización Masiva.mp3,Varias artistas,23. Insectoid Girl - Polinización Masiva,995,https://archive.org/download/A22022_Ramificacion_sonora/23.%20Insectoid%20Girl%20-%20Polinizacio%CC%81n%20Masiva.mp3,https://archive.org/details/A22022_Ramificacion_sonora,https://creativecommons.org/licenses/by-nc-sa/4.0/
music\low_stream\When We Live - 03. Gold Autumn.mp3,When We Live,03. Gold Autumn,939,https://archive.org/download/eg0_123/03.%20Gold%20Autumn.mp3,https://archive.org/details/eg0_123,http://creativecommons.org/licenses/by-nc-sa/3.0/
music\low_stream\Michael Perry Goodman - 2-05VoxCeleste_WhenAngelsSing.mp3,Michael Perry Goodman,2-05VoxCeleste_WhenAngelsSing,834,https://archive.org/download/ImplexGrace-ThroughLuminescentPassagesIi/2-05VoxCeleste_WhenAngelsSing.mp3,https://archive.org/details/ImplexGrace-ThroughLuminescentPassagesIi,http://creativecommons.org/licenses/by-nc-nd/3.0/
